"Britain's Princess Eugenie wore an elegant voluminous dress by London-based label Peter Pilotto for her wedding to Jack Brooksbank on Friday, with the bride picking a low back to reveal scars she got from surgery as a child.",lifestyle
"Jay Gatsby, the tragic hero of F. Scott Fitzgerald's most famous work, made an appearance at the wedding of Queen Elizabeth's granddaughter Princess Eugenie on Friday.",lifestyle
Queen Elizabeth's granddaughter Princess Eugenie married Jack Brooksbank at Windsor Castle on Friday in front of celebrities and Britain's senior royals including Prince Harry and wife Meghan who wed at the same venue in May.,lifestyle
Former U.S. President Ronald Reagan is making a comeback as a hologram at his official library in California.,lifestyle
"Archaeologists in Greece have discovered at least 58 shipwrecks, many laden with antiquities, in what they say may be the largest concentration of ancient wrecks ever found in the Aegean and possibly the whole of the Mediterranean.",lifestyle
"Final preparations were being made in the English town of Windsor on Thursday for Britain's second major royal wedding this year, this time involving Queen Elizabeth's granddaughter Princess Eugenie.",lifestyle
A surprise celebrity wedding bridging Israel's Jewish-Muslim divide drew mixed public reaction on Thursday in a country where such inter-marriage is extremely rare.,lifestyle
The designer baking the cake for Friday's royal wedding of Britain's Princess Eugenie and Jack Brooksbank says she was honored to have been selected for the couple's big day.,lifestyle
"Theodora Williams, the six-year-old daughter of singer Robbie Williams and his wife Ayda Field is to be a bridesmaid at the wedding of Britain's Princess Eugenie, Buckingham Palace announced on Wednesday.",lifestyle
"Two British-based researchers have created an award-winning new design for a mini wind turbine that looks like a volleyball and can catch a breeze blowing in any direction, which they say will make green energy more attainable for people who live in cities.",lifestyle
"A plan to use the sails of the World Heritage-listed Sydney Opera House to promote Australia's richest horse race, despite objections from its management, has sparked a firestorm of criticism.",lifestyle
A handwritten letter in which Nobel physicist Albert Einstein took issue with the concept of religion and his own Jewish faith is expected to fetch up to $1.5 million at auction in New York.,lifestyle
"When a typo appears on a road sign, fixing the error is not as easy as hitting ""backspace"" or opening a giant container of Wite-Out. In some cases, it can take more than 50 years.",lifestyle
"For all his adult life keen theatergoer Tim Hardy, who is partially deaf, has watched plays with a torch in his hand and a script on his lap so he can follow what's being said on stage.",lifestyle
"Meghan Markle may now be part of the British royal family, but the former American actress' first visit to her new royal duchy began with a viewing of a copy of the U.S. Declaration of Independence from the British crown.",lifestyle
"With a look of apprehension, a blond woman clad in a wetsuit wobbles her way onto a lake in western Germany in a huge, hollowed-out vegetable.",lifestyle
"Dmitry Rybolovlev, a Russian billionaire and owner of Monaco soccer club, has sued Sotheby's for at least $380 million, alleging the auction house helped his former art adviser to defraud him.",lifestyle
"One of the world's most sought-after whiskies, a 60-year old The Macallan Valerio Adami 1926, was auctioned for a record 848,750 pounds ($1.1 million) on Wednesday.",lifestyle
"Fur trimmings were scarce on the past month's spring catwalk collections in Milan and Paris, but the two leading luxury centers are some way off following London Fashion Week in going fur-free.",lifestyle
"Kate Middleton, wife of Britain's Prince William, visited an inner-city London wildlife garden on Tuesday in her first official solo engagement since giving birth to her third child, Prince Louis, in April.",lifestyle
"Chanel took the fashion set on an exotic beach getaway for its catwalk show on Tuesday, as models wearing the French couture house's trademark tweed suits and sun hats strolled barefoot along the sand, waves lapping at their feet.",lifestyle
"A trio of American, French and Canadian scientists won the 2018 Nobel Prize for Physics on Tuesday for breakthroughs in laser technology that have turned light beams into precision tools for everything from eye surgery to micro-machining.",lifestyle
"LVMH's Louis Vuitton presented a new collection fit for a space odyssey at the end of Paris Fashion Week on Monday, with futuristic, crystal-strewn looks, oversized sleeves and patterned dresses evoking skylines.",lifestyle
"Jumpsuits were the order of the day at Stella McCartney's catwalk show during Paris Fashion Week on Monday, with skin-tight floral numbers contrasting with more laid back, wide-legged boilersuit styles in white and blue tie-dye prints.",lifestyle
"Once the chief fortress of a powerful 15th century family descended from an English knight, the west of Ireland castle of Claregalway went back to its roots on Saturday.",lifestyle
"The lyrics of some of Elton John's biggest hits - ""Rocket Man,"" ""I'm Still Standing,"" and the Princess Diana funeral version of ""Candle in the Wind"" - are going up for auction as the British musician's longtime collaborator clears out his archives.",lifestyle
"Sophisticated tailoring, softly pleated dresses and glittering eveningwear were on show at Givenchy during Paris Fashion Week on Sunday, as designer Clare Waight Keller unveiled her latest collection for the LVMH-owned French couture house.",lifestyle
British television gardener Alan Titchmarsh and men dressed in medieval costumes drove a flock of sheep across London Bridge on Sunday as part of a centuries-old tradition.,lifestyle
"Designer Hedi Slimane gave Celine a rock-and-roll makeover in his much-hyped debut collection at the brand during Paris Fashion Week, with biker jackers, ultra-thin suits and sexy mini-dresses galore in a blunt departure from the label's past incarnations.",lifestyle
"In an ice hockey hall in northern Stockholm, Molly, a four-year-old springer spaniel, busily searches for substances her handlers have planted in locker rooms, shoes and trash cans.",lifestyle
Londoners fed up with Brexit can vent their rage with a special gym routine that includes high-intensity exercises like pummeling punchbags bearing photographs of some of the main players like Boris Johnson and Jean-Claude Juncker.,lifestyle
"A Brutalist concrete tribute to socialism, Bulgaria's UFO-like Buzludzha Monument has sat crumbling and abandoned atop a peak in the Stara Planina mountains since the collapse of communism in 1989.",lifestyle
"In the remote village of Chernousovo, retired mechanic Mikhail Krasinets tends to more than 300 ramshackle, Soviet-era cars, remnants of a once vibrant auto industry that crumbled with the fall of the Soviet Union.",lifestyle
"Inside a dimly lit bar in Shanghai, amazed spectators held their smartphones high as artist Wei Yilaien suspended a couple in mid-air from hooks piercing their bodies.",lifestyle
"TOKYO - Japan's graying population is changing the character of its beloved manga comics, spawning a new genre in which the elderly aren't pitiable oldsters but protagonists making discoveries, finding friends and sometimes even having hot sex.",lifestyle
Spanky and Pippin are literally party animals in the Los Angeles nightlife scene.,lifestyle
"When Irishman Michael Kelly was a boy, he loved nothing more than gazing at planes taking off and landing at his nearest airport.",lifestyle
"In the shadow of the Eiffel Tower, Saint Laurent's models splashed along a water-soaked runway on Tuesday as part of the French fashion label's latest spectacular to showcase its collection for Paris Fashion Week.",lifestyle
"A two-seater convertible car owned by Marilyn Monroe is going up for auction in November and could fetch up to $500,000, organizers said on Tuesday.",lifestyle
Intricately embroidered and gold embossed textiles have gone on display in London in an exhibition looking at vestments worn in the Catholic Church between the 16th and 19th centuries.,lifestyle
"Archaeologists searching Portugal's coast have found a 400-year-old shipwreck believed to have sunk near Lisbon after returning from India laden with spices, specialists said on Monday.",lifestyle
"A pink diamond weighing in at almost 19 carats is set to go on tour before being auctioned in Geneva and could fetch a record price of between $30 million and $50 million, Christie's auction house announced on Tuesday.",lifestyle
"Christian Dior raised the curtain on Paris Fashion Week on Monday with a contemporary dance display on the catwalk and a runway collection to match, with skirts evoking tutus and airy shift dresses designed for freedom of movement.",lifestyle
"Italy's fashion elite and celebrities such as film stars Cate Blanchett, Julianne Moore and Colin Firth gathered at a ""green-carpet"" event on Sunday at Milan's fashion week to urge greater environmental sustainability in the global fashion industry.",lifestyle
"Ew. Just when you've mastered enough legitimate Scrabble words to beat your bestie on the game board and twerk in victory, Merriam-Webster has released a sixth edition of The Official Scrabble Players Dictionary.",lifestyle
Prince William arrived in Namibia on Monday on the first leg of a tour to learn more about wildlife conservation in Africa ahead of a London-based wildlife conference next month.,lifestyle
The music and culture of the 1960s inspired Japanese designer Atsushi Nakashima's spring/summer 2019 funk-themed collection which brought down the curtain on Milan's fashion week.,lifestyle
"Luxury goods group Tod's showcased high-end craftsmanship on Thursday in a spring-summer 2019 collection full of Italian flavors, Mediterranean hues, leather accessories and iconic coats.",lifestyle
"Meghan Markle, Britain's Duchess of Sussex, was joined by her mother and husband Prince Harry on Thursday for the launch of a charity recipe book to help a community cooking project set up in the wake of London's Grenfell Tower fire disaster.",lifestyle
Emporio Armani touched the sky with its spring summer 2019 collection by showcasing the fresh and airy looks on the runway of Milan's Linate Airport and ending the night with a performance by British pop artist Robbie Williams.,lifestyle
Pockets and practical belts were the center piece of Fendi's functional and elegant designs dedicated to women who every day cross metropolitan jungles but want to stay stylish.,lifestyle
"In an unassuming house on France's River Loire, a cobra lives on the coffee table, a 50 kg (110-pound) tortoise roams the garden and a two-meter (seven-foot) alligator sleeps in the owner's bed while another keeps watch at the door.",lifestyle
"From insect residues in fizzy drinks to beef gelatin in yoghurt, consumer group Foodwatch said it had found undisclosed animal-based ingredients in a dozen food and drink products sold in France.",lifestyle
"Millions of Shi'ite Muslims performed mourning rituals on Thursday to mark Ashura, the holiest festival in their calendar, amid heightened measures in many places to protect against sectarian attacks.",lifestyle
The curtain went up on Milan's fashion week on Wednesday with a soft-toned and feminine collection designed by Italy's Alberta Ferretti with urban safari-inspired looks.,lifestyle
Exhausted Londoners hoping to take a rest from their busy schedules are being offered an alternative to coffee breaks: a sleep pod where they can grab some shut-eye for £15 ($20) an hour.,lifestyle
"Yom Kippur, the holiest day in the Jewish calendar, is a time when many non-regular Israeli synagogue-goers take time to pray. It is also an annual opportunity for children to ride their bicycles on deserted streets (pictured here).",lifestyle
A new chain of hair salons in Russia offering haircuts for just $3 by employing no staff except for hairdressers is expanding and thinks it has a winning formula for business abroad.,lifestyle
"The city of Los Angeles, a leading center of the world's fashion industry, moved on Tuesday toward becoming the largest U.S. metropolis to outlaw the sale and manufacture of most fur products within its limits.",lifestyle
"British model and television host Alexa Chung used an airport theme for her London Fashion Week debut on Saturday, while Gareth Pugh honored the British capital's creativity and Alice Temperley picked muses of all ages to showcase her summer line.",lifestyle
"Meghan Markle, Britain's Duchess of Sussex, has lent her backing to a new charity cookbook to help funds for a community cooking project set up in the wake of London's Grenfell Tower fire disaster in which killed 71 people.",lifestyle
"From the mother of dragons in ""Game of Thrones"" to Captain America from the ""The Avengers"", thousands of comic book and science fiction fans went head-to-head for the best costume at the first Comic Con Africa on Friday.",lifestyle
"Egyptian archaeologists draining water from a temple in the southern city of Aswan have uncovered a sandstone sphinx likely dating to the Ptolemaic era, the antiquities ministry said on Sunday.",lifestyle
"Japanese author Haruki Murakami has asked for the withdrawal of his nomination for an alternative to the Nobel Prize in Literature, postponed this year over a sexual misconduct scandal, saying he wanted to concentrate on his writing.",lifestyle
"London Fashion Week kicked off on Friday, declaring itself fur-free for the first time as an increasing number of designers seek to burnish their ethical credentials.",lifestyle
"Fantasy or realism? That's the question at the Emmy Awards this year as voters choose whether to reward television dramas and comedies that provide comfort and escapism, or bleaker fare that echoes troubled times.",lifestyle
"The next battle in the streaming TV wars will unfold on Monday's Emmys stage, where Netflix Inc aims to end HBO's 16-year streak as the night's biggest winner and earn bragging rights for its marketing.",lifestyle
"Fan Bingbing, an A-list Chinese movie star who has appeared in the ""X-Men"" and ""Iron Man"" film franchises, has more than 62 million followers online in China and fronted campaigns for Montblanc watches and De Beers diamonds, has disappeared.",lifestyle
"Award-winning chef José Andrés this week laid out his personal account of feeding citizens in Puerto Rico whose lives were ravaged by Hurricane Maria a year ago, amid renewed debate over the government's relief efforts on the U.S. island territory.",lifestyle
"The European Union will scrap the twice-yearly seasonal clock change across the bloc from October 2019, leaving member states to decide by April whether they will stick permanently to summer or winter time, the European Commission said on Friday.",lifestyle
"Nadia Mironova drove 350 km with her ill eight-year-old son to a small monastery in southern Bulgaria, trusting, like hundreds of other Christian pilgrims, in faith and hope to help heal him.",lifestyle
Police in Greece are questioning two women suspected of squirting or dabbing oil on artefacts in at least two museums in a ritual the suspects said was dictated by Bible teachings.,lifestyle
"Belgian brewers accompanied by musicians dressed in medieval costumes took a barrel of beer to Brussels' cathedral on Friday for consecration as part of an annual celebration of their patron saint, Arnould.",lifestyle
"Fashion brand Kate Spade on Friday staged its first runway show since its founder's death in June, paying tribute to the designer with cards placed on seats that recalled her ""sparkle.""",lifestyle
"No one wants to be a fashion victim, but fashion villains owned the runway on Friday as designers The Blonds served up spicy and spiky styles with a show inspired by Disney's vamps and vixens.",lifestyle
Top fashion designer Ralph Lauren marked 50 years in the business on Friday with a celebrity-filled gala in Manhattan's Central Park.,lifestyle
"In a paddock in rural eastern Australia, Bernie Shakeshaft is working with man's best friend to help troubled teens get their lives back on track and teach them new life skills.",lifestyle
"Underwater archaeologists have been scouring the seabed where a gas pipeline is being built off Israel's coast in a bid to preserve relics near a 5,000-year-old port which once was a key trade hub for the Mediterranean's ancient civilizations.",lifestyle
"Amid a week of shows dominated by fashion icons like Calvin Klein and Tom Ford, the Runway of Dreams Foundation gave a presentation on Wednesday devoted to stylish looks created specially for people with physical challenges.",lifestyle
"An octogenarian flying trapeze artist, the owner of the world's fastest jet-propelled go-kart and a dog named Feather with a flair for jumping are among the record-breaking stars to win a place in the latest edition of Guinness World Records.",lifestyle
Ayoub al-Zaatari combines tradition and artistry in the handmade drums he crafts in his workshop in the ancient town of Hebron.,lifestyle
Meghan Markle was named the best dressed woman of 2018 by People magazine on Wednesday in a rare accolade for royalty by the celebrity publication.,lifestyle
"Cubans use them to fish, ferment wine, fix punctures or tie up hair; latex condoms have become the ultimate multipurpose tool on the Communist-run island where shortages of basic goods have forced locals to become masters of invention.",lifestyle
"Facing tough conditions and high altitudes, runners gathered for one of Europe's toughest foot races on Friday - an ultramarathon around the Mont Blanc.",lifestyle
"Fans of sought-after Czech hops might be left a little thirsty this year as the prized hops are the latest victim of a summer drought, cutting yields by about 30 percent below average.",lifestyle
"Amid rows of pick-up trucks loaded with crates and boxes, vendors cry out prices at Saudi Arabia's Buraidah Dates Festival, a huge seasonal market dedicated to the sweet golden-brown fruit.",lifestyle
Prince Harry and his wife Meghan attended a performance of the hit musical Hamilton on Wednesday to raise money for a charity which works with children affected by HIV in southern Africa.,lifestyle
"Thousands of revelers hurled some 145 tonnes of tomatoes at each other on Wednesday, celebrating the messy annual Tomatina festival in the eastern Spanish town of Bunol.",lifestyle
"Ancient ominous warnings carved on usually submerged boulders along the Elbe River had for centuries driven fear into the hearts of Czechs, but their reappearance during this year's drought is just a reminder of how tough people had it.",lifestyle
Portugal plans to turn a notorious prison where anti-fascist activists were once beaten and tortured into a museum to help ensure that the memories and experiences of its ageing survivors do not die with them.,lifestyle
"France's beloved bread loaf, the baguette, may be about to lose some of its bite, with politicians looking into the health risks of additives set to propose legislation forcing bakers and processed food makers more generally to slash salt content.",lifestyle
The gown worn by Meghan Markle at her wedding to Britain's Prince Harry will go on display later this year at Windsor Castle where their lavish marriage ceremony took place in May.,lifestyle
"The plight of a lonely dolphin and dozens of penguins that have been abandoned in a derelict aquarium in Japan since the start of the year sparked protests this week, with activists and ordinary Japanese alike calling for the animals to be saved.",lifestyle
Hundreds of thousands of revelers attending London's annual Notting Hill Carnival fell silent for 72 seconds on Monday to honor the 72 people who died in the Grenfell Tower fire last year.,lifestyle
There's some room again in God's inbox.,lifestyle
Thousands of Kenyan boys had a blessing of milk and beer sprayed on them as part of a rare Maasai ethnic community initiation ceremony to mark their passing into early manhood.,lifestyle
"In the hilly region of Champagne in eastern France, winegrowers are bringing in grapes early this year for a harvest they expect to be one of the best in a decade.",lifestyle
Bagpipers from 18 nations marched through the Czech town of Strakonice on Friday in a colorful parade to kick off the International Bagpipe Festival.,lifestyle
"Deep in rural Ukraine, a man from North Carolina has returned to his roots, moving to a village with a population of 500 in a bid to rekindle an almost lost tradition of Ukrainian folk music.",lifestyle
"Small, camera-carrying robots helped archaeologists in Peru discover three new underground passageways holding ceramics, tools and human remains at the more than 3,000 year-old Chavin de Huantar temple in the Andes, Peru's culture ministry said.",lifestyle
"More than 2 million Muslim pilgrims hurled pebbles at a giant wall in a symbolic stoning of the devil on Tuesday, the riskiest stage of the annual haj pilgrimage in Saudi Arabia where hundreds died in a crush three years ago.",lifestyle
"NASA Administrator Jim Bridenstine has a vision for renewed and ""sustainable"" human exploration of the moon, and he cites the existence of water on the lunar surface as a key to chances for success.",lifestyle
"A Russian artist is going back to the roots of photography, creating eye-catching wooden cameras based on the basic principles of the artform and attracting buyers from around the world.",lifestyle
"Wearing only a bathrobe, Finnish inventor Janne Kapylehto sailed his self-made floating sauna across the Gulf of Finland on Monday, traveling from Helsinki to Tallinn in 16 hours.",lifestyle
"As athletes sweated and strained on the track, field and in the pool, a more cerebral and certainly more sedentary set of competitors got down to business at the Asian Games on Tuesday.",lifestyle
A cliffhanging Swiss hotel and restaurant made famous by a National Geographic magazine cover is looking for new management after the family that ran it for the past 31 years called it quits.,lifestyle
"An 18-year-old student from Georgia solved six Rubik's Cubes under water in one breath on Friday, in a bid to set a new Guinness World Record.",lifestyle
U.S. President Donald Trump's differences with rival presidential candidate Joe Biden extend far beyond planet earth.,science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"The reproduction ""R"" number of the COVID-19 epidemic in Britain fell slightly for the second week in a row, government scientists said on Friday, adding the estimated growth rate had slowed too.",science
"From his lab in Toulouse, France, Benjamin Sanderson models the range of extreme risks to humans from climate change, research he hopes can inform policymakers planning for worsening wildfires and floods. It is the kind of work he once performed in the United States - and hopes to again soon.",science
"Australian scientists found a detached coral reef on the Great Barrier Reef that exceeds the height of the Empire State Building and the Eiffel Tower, the Schmidt Ocean Institute said this week, the first such discovery in over 100 years.",science
"A Chinese spacecraft is expected to land on Mars in May, state-run media reported on Thursday, citing a space agency official.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
Saudi Arabia is planning an 8 billion riyals ($2.1 billion) boost for its space programme by 2030 under an economic diversification plan that aims to attract foreign investment and create thousands of jobs for young Saudis.,science
Canada's NorthStar Earth & Space and Thales Alenia Space said on Tuesday they will begin work on a commercial satellite system to combat the threat of collisions in space.,science
"The moon lacks the bodies of liquid water that are a hallmark of Earth but scientists said on Monday lunar water is more widespread than previously known, with water molecules trapped within mineral grains on the surface and more water perhaps hidden in ice patches residing in permanent shadows.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"The U.S. probe that collected a sample from an asteroid earlier this week retrieved so much material that a rock is wedged in the container door, allowing rocks to spill back out into space, NASA officials said on Friday.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"Japan is looking into using satellite images to further research on the natural environment of islets in the East China Sea claimed by China, the top government spokesman said, though the plans will not involve anyone actually setting foot there.",science
"Australian intelligence agencies are planning to experiment with small satellite technology, which typically includes aircraft and marine vessel tracking as well as weather forecasts, as part of a tie-up with San Francisco-based space data and analytics company Spire Global.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"A Russian Soyuz spacecraft carrying a U.S. astronaut and two Russian cosmonauts successfully reached the International Space Station after blasting off from the Baikonur cosmodrome in Kazakhstan on Wednesday, live footage broadcast by Russia's space agency Roscosmos showed.",science
"A Japanese supercomputer showed that humidity can have a large effect on the dispersion of virus particles, pointing to heightened coronavirus contagion risks in dry, indoor conditions during the winter months.",science
The near-complete skeleton of a carnivorous dinosaur which roamed the earth around 150 million years ago was sold at a Paris auction house on Tuesday for 3 million euros ($3.52 million).,science
"Eight countries have signed an international pact for moon exploration called the Artemis Accords, NASA announced on Tuesday as the U.S. space agency tries to shape standards for building long-term settlements on the lunar surface.",science
"Two scientists won the 2020 Nobel Prize in Chemistry on Wednesday for creating genetic 'scissors' that can rewrite the code of life, contributing to new cancer therapies and holding out the prospect of curing hereditary diseases.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
Iga Swiatek's incredible run to the French Open final has taken the tennis world by storm but her teachers and coaches say they are hardly surprised at her success.,science
"The chief astronaut for Boeing Co's long-delayed debut crewed flight to the International Space Station stepped down from the job on Wednesday, citing family priorities.",science
"Egypt on Saturday put on show dozens of coffins belonging to priests and clerks from the 26th dynasty nearly 2,500 years ago, with archaeologists saying tens more were found in the vast Saqqara necropolis just days ago.",science
"Residents of the purpose-built village near Dax in southwestern France shop for groceries, get pampered at the hair salon and enjoy music recitals just like anyone else.",science
"British broadcaster David Attenborough on Wednesday led a campaign by conservation groups for the world to invest $500 billion a year to halt the destruction of nature, saying the future of the planet was in ""grave jeopardy"".",science
"Zimbabwe suspects a bacterial disease called haemorrhagic septicaemia is behind the recent deaths of more than 30 elephants but is doing further tests to make sure, the parks authority said.",science
"Three NASA astronauts launching next month on SpaceX's first operational Crew Dragon mission plan to vote in the upcoming presidential election from the International Space Station, the crew said Tuesday as they named the spacecraft ""Resilience.""",science
"Zimbabwe's parks agency said a bacterial disease known as haemorrhagic septicaemia could be behind the deaths of 34 elephants, a week after Botswana blamed toxins produced by another type of bacterium for killing more than 300 elephants.",science
Australian biotech company Ena Respiratory said on Monday that a nasal spray it is developing to improve the human immune system to fight common cold and flu significantly reduced the growth of the coronavirus in a recent study on animals.,science
"A federal judge plans to deny SpaceX's challenge to U.S. Air Force contracts awarded to its rivals, writing in a Thursday court filing that the Pentagon properly assessed the development of SpaceX CEO Elon Musk's Starship rocket system as ""too risky and expensive.""",science
Scientists have unearthed the remains of Jurassic sea predators resembling killer whales in the world's driest desert in Chile.,science
"Fossils of a mastodon, a giant prehistoric relative of today's elephants, have been discovered at an artisanal gold mine in central Colombia in a find which researchers say could herald a trove of similar specimens.",science
"A Dutch start-up has created a biodegradable ""living coffin"" made of a fungus, instead of wood, which it says can convert a decomposing human body into key nutrients for plants.",science
"Roughly 80 million years ago in the shallow inland sea that once split North America into eastern and western land masses, a fearsome 33-foot-long (10-meter-long) marine reptile with powerful jaws and tremendous bite-force was one of the apex predators.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"The British auction house Christie’s plans to sell the skeleton of one of the largest known Tyrannosaurus rexes in early October, the company said on Wednesday.",science
"Male and female whale sharks - filter-feeding marine behemoths - grow at different rates, with females doing so more slowly but getting much larger than the guys, according to research that offers deeper insight into the biology of Earth's largest fish.",science
The European space agency (ESA) signed a deal worth 129 million euros ($154 million) on Tuesday to make a spacecraft for a joint project with NASA looking at how to deflect an asteroid heading for Earth.,science
South Korean shipbuilder Hyundai Samho Heavy Industries Co Ltd said on Wednesday it had delivered the world's first very large container ship powered by liquefied natural gas (LNG) to Singapore's Eastern Pacific Shipping Pte Ltd.,science
"China has successfully sent nine satellites into orbit in its first commercial launch of a rocket from a platform at sea, state media reported on Wednesday.",science
Firefighters waged an all-out ground and air campaign on Tuesday to save the famed Mount Wilson Observatory and an adjacent hub of communications towers from a wildfire roaring through rugged peaks overlooking the foothill suburbs north of Los Angeles.,science
"Scientists said on Monday they have detected in the harshly acidic clouds of Venus a gas called phosphine that indicates microbes may inhabit Earth's inhospitable neighbor, a tantalizing sign of potential life beyond Earth.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"Scientists have created gene-edited pigs, goats and cattle to produce sperm with traits such as disease resistance and higher meat quality in what they say is a step towards genetically enhancing livestock to improve food production.",science
"Scientists have spotted evidence of potential life on the planet Venus, though they emphasized that more work needs to be done to confirm whether or not life - possibly aerial microbes - exists or whether there is an alternative non-biological explanation for their findings.",science
"The United Arab Emirates' Mohamed Bin Zayed University of Artificial Intelligence and Israel's Weizmann Institute of Science have agreed to work together, UAE state news agency WAM said on Sunday.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"(This August 31 story corrects to clarify that the viral vectors were first made in the 1980s, not the 1970s)",science
(This August 31 story is refiled to add dropped word founding to Ertl's title in paragraph 13),science
"When the bones of the early armored dinosaur Scelidosaurus were unearthed in 1858 in west Dorset, England, they comprised the first complete dinosaur skeleton ever identified.",science
"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"Comments by a senior U.S. official and moves by Britain towards the possible fast-tracking of COVID-19 vaccines show the West now accepts Russia was right to approve a vaccine as early as August, a Russian official said on Monday.",science
"Billionaire entrepreneur Elon Musk's neuroscience startup Neuralink on Friday unveiled a pig named Gertrude that has had a coin-sized computer chip in its brain for two months, showing off an early step toward the goal of curing human diseases with the same type of implant.",science
"From the high balcony of a Singapore public housing block, an environment official steadies his mosquito launcher, the latest contraption authorities have devised to combat a record outbreak of the tropical disease dengue.",science
The tusks of a stoutly built plant-eating mammal relative that inhabited Antarctica 250 million years ago are providing the oldest-known evidence that animals resorted to hibernation-like states to get through lean times such as polar winters.,science
The skull of a dinosaur embryo from Argentina is providing surprising details about baby facial features present in one species from an important dinosaur group called titanosaurs that included the largest land animals that have ever lived on Earth.,science
"Guided by ocean plankton fossils and climate models, scientists have calculated just how cold it got on Earth during the depths of the last Ice Age, when immense ice sheets covered large parts of North America, South America, Europe and Asia.",science
"A parachutist completed the world's first jump from a solar-powered aircraft on Tuesday after the plane soared to a height of 1,520 metres (nearly 5,000 ft) over western Switzerland, Swiss organisers said.",science
"Sharks have more complex social lives than previously known, as shown by a study finding that gray reef sharks in the Pacific Ocean cultivate surprising social networks with one another and develop bonds that can endure for years.",science
"Four bones found on a beach on the Isle of Wight, off England's south coast, belong to a new species of theropod dinosaur, the group that includes Tyrannosaurus rex, researchers at the University of Southampton said on Wednesday.",science
"Scientists have identified a chemical compound released by locusts that causes them to swarm, opening the door to possible new ways to prevent these insects from devouring crops vital to human sustenance as they have for millennia.",science
"Some skin, eggs and tissue samples are all that remain of Malaysia's last rhino, Iman, who died last November after years of failed breeding attempts.",science
Exhibits showcasing humanity's battle with infectious disease will greet visitors recently emerged from coronavirus lockdowns when London's Science Museum re-opens its doors next week after its longest closure since World War II.,science
"Ceres, the largest object in the asteroid belt between Mars and Jupiter, is an ""ocean world"" with a big reservoir of salty water under its frigid surface, scientists said in findings that raise interest in this dwarf planet as a possible outpost for life.",science
"The following is a brief roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.",science
"As countries scramble to test for the novel coronavirus, a Chinese company has become a go-to name around the world.",science
The White House Office of Science and Technology Policy said on Wednesday the Trump administration is launching a national education partnership to expand access to K-12 quantum information science (QIS) education with major companies and research institutions.,science
"Abu Dhabi state defence and security entity Tawazun is to build a satellite assembly, integration and testing centre with Airbus in the United Arab Emirates' oasis city of Al Ain, state news agency WAM reported on Wednesday.",science
"U.S. astronauts Bob Behnken and Doug Hurley, home two days from a landmark mission as NASA's first crew to fly a privately built vehicle into orbit, recounted on Tuesday the loud, jarring ride they experienced through Earth's atmosphere before a safe landing at sea.",science
"When scientists first unearthed fossils of a horned dinosaur called Centrosaurus in the badlands of Dinosaur Provincial Park in Canada's Alberta province in 1989, they spotted a badly malformed leg bone they figured was a healed fracture.",science
"Jazz artist Gregory Porter, whose new single ""Concorde"" is an ode to space exploration, is set to perform on Thursday as part of a ceremony marking the launch of NASA's next generation rover that will search for signs of habitable conditions on Mars.",science
"Australian scientists said on Wednesday they have given five fly species scientific names that pay tribute to the Marvel comic universe, including one named for wise-cracking anti-hero Deadpool and another after superhero creator Stan Lee.",science
"Russian scientists are poring over the stunningly well-preserved bones of an adult woolly mammoth that roamed the earth at least 10,000 years ago, after local inhabitants discovered its remains in the shallows of a north Siberian lake.",science
Scientists have succeeded in reviving microbes retrieved from sediment deep under the seafloor in the heart of the South Pacific that had survived in a dormant state for 101.5 million years in research illustrating the resiliency of life on Earth.,science
"Work has begun to assemble giant components to build an experimental nuclear fusion reactor in France that is expected to start up in 2035 and deliver energy in a process inspired by the sun, the ITER project said on Tuesday.",science
"Two teenage girls from India have discovered an Earth-bound asteroid by poring through images from a University of Hawaii telescope, an Indian space education institute said on Monday.",science
(This July 23 story was refiled to correct typo in paragraph 8),science
